log_time_ns,header.frame_id,header.stamp.nanosec,header.stamp.sec,motor_a_1,motor_a_2,motor_b_1,motor_b_2,motor_c_1,motor_c_2
1709652893356055167,body,355840976,1709652893,0.03,0.0786719024181366,0.03,0.092669278383255,0.03,0.3455355763435364
1709652893365981959,body,365840371,1709652893,0.03441917896270752,0.03,0.03,0.0379888117313385,0.03,0.3224274218082428
1709652893376017039,body,375834888,1709652893,0.1047292947769165,0.03,0.06592515110969543,0.03,0.03,0.30342137813568115
1709652893386095686,body,385896877,1709652893,0.16590547561645508,0.03,0.27269279956817627,0.03,0.03,0.2942258417606354
1709652893396153220,body,395850412,1709652893,0.20513617992401123,0.03,0.32259708642959595,0.03,0.03,0.28565841913223267
1709652893406046873,body,405842198,1709652893,0.24849194288253784,0.03,0.3793921172618866,0.03,0.03,0.29442882537841797
1709652893416047804,body,415846748,1709652893,0.25092244148254395,0.03,0.43684208393096924,0.03,0.03,0.31140369176864624
1709652893426166278,body,425965566,1709652893,0.43341854214668274,0.03,0.03,0.27338269352912903,0.9326624870300293,0.03
1709652893436153956,body,435920591,1709652893,0.4615066945552826,0.03,0.03,0.23537316918373108,0.8980422616004944,0.03
1709652893445906354,body,445798760,1709652893,0.4538099467754364,0.03,0.03,0.21500277519226074,0.8604062795639038,0.03
1709652893455918087,body,455787439,1709652893,0.45258447527885437,0.03,0.03,0.18984171748161316,0.8384285569190979,0.03
1709652893465956272,body,465797904,1709652893,0.41670385003089905,0.03,0.03,0.1452019214630127,0.7979851961135864,0.03
1709652893475928840,body,475801161,1709652893,0.39954623579978943,0.03,0.03,0.09462383389472961,0.7569736242294312,0.03
1709652893485912927,body,485811343,1709652893,0.3634013831615448,0.03,0.03,0.03988128900527954,0.7213773131370544,0.03
1709652893495941054,body,495803628,1709652893,0.3077380359172821,0.03,0.03,0.03,0.6384783983230591,0.03
1709652893505932136,body,505800802,1709652893,0.2557443678379059,0.03,0.06903141736984253,0.03,0.5593620538711548,0.03
1709652893515888486,body,515796908,1709652893,0.19948044419288635,0.03,0.10260111093521118,0.03,0.43379390239715576,0.03
1709652893525970776,body,525848298,1709652893,0.15434661507606506,0.03,0.147274911403656,0.03,0.3004080653190613,0.03
1709652893535890582,body,535783690,1709652893,0.10021457076072693,0.03,0.19634270668029785,0.03,0.23379912972450256,0.03
1709652893545936870,body,545809320,1709652893,0.040094196796417236,0.03,0.2299809455871582,0.03,0.17512312531471252,0.03
1709652893556028513,body,555853255,1709652893,0.03,0.03,0.2319672703742981,0.03,0.12689131498336792,0.03
1709652893565893494,body,565764302,1709652893,0.03,0.07671579718589783,0.25931012630462646,0.03,0.11657387018203735,0.03
1709652893575952654,body,575827531,1709652893,0.03,0.14818567037582397,0.29042577743530273,0.03,0.11458909511566162,0.03
1709652893585909968,body,585797323,1709652893,0.03,0.22235828638076782,0.25671273469924927,0.03,0.13915762305259705,0.03
1709652893595995694,body,595836972,1709652893,0.03,0.2592632472515106,0.279232382774353,0.03,0.1471623182296753,0.03
1709652893605940966,body,605815757,1709652893,0.03,0.3020343780517578,0.3066800832748413,0.03,0.1400875747203827,0.03
1709652893615940906,body,615808468,1709652893,0.03,0.3629123866558075,0.3393329977989197,0.03,0.15579384565353394,0.03
1709652893625993023,body,625818245,1709652893,0.03,0.47983190417289734,0.3620164394378662,0.03,0.17670783400535583,0.03
1709652893635963932,body,635814322,1709652893,0.03,0.6719642281532288,0.7747049331665039,0.03,0.03,0.8705849051475525
1709652893645925497,body,645802759,1709652893,0.03,0.7148165106773376,0.7906193137168884,0.03,0.03,0.8272884488105774
1709652893655978668,body,655833441,1709652893,0.03,0.7485101819038391,0.7863367795944214,0.03,0.03,0.7797636389732361
1709652893665930623,body,665815891,1709652893,0.03,0.7626368999481201,0.7361843585968018,0.03,0.03,0.7200367450714111
1709652893675936086,body,675815011,1709652893,0.03,0.7492368221282959,0.7043362855911255,0.03,0.03,0.7028024792671204
1709652893686078747,body,685875332,1709652893,0.03,0.7353050708770752,0.6735865473747253,0.03,0.03,0.6635770797729492
1709652893695949644,body,695799954,1709652893,0.03,0.6833114624023438,0.5977222323417664,0.03,0.03,0.5711097121238708
1709652893705935905,body,705803842,1709652893,0.03,0.6135713458061218,0.5421569347381592,0.03,0.03,0.5029724836349487
1709652893715978321,body,715793438,1709652893,0.03,0.4812411963939667,0.48551738262176514,0.03,0.03,0.4373238682746887
1709652893726004306,body,725841666,1709652893,0.03,0.382996141910553,0.4215496778488159,0.03,0.03,0.35133177042007446
